step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
04400	-186.110875	10.556077	2.464667	0.844856	1.025350	0.876391	0.596888	0.792555	1.136123	2.553491	4.208974	3.982406	2.838245	1.626155	1.457566	2.524272	1.983547	2.741335	2.397979	0.616412	3.407766	0.796477	3.689774	1.675103	1.117268	2.819136	1.667957	3.050451	1.542098	1.069823	1.620312	2.247243	2.242466	2.305593	1.516817	2.235383	2.212093	0.775519	0.832902	1.258866	1.745728	2.353002	1.138172	1.047604	1.478788	1.233318	1.134235	0.743582	1.353019	0.973699	0.983240	5.903540	1.202591	2.014508	1.152506	0.853744	1.104800	0.966641	1.038990	0.808850	1.260721	0.898076	3.488655	2.306301	0.901192	1.727446	1.055173	4.426081	1.042831	2.271067	2.010599	2.687226	0.589954	0.393685	1.459394	0.845487	1.092047	2.857854	0.945259	2.510867	1.653897	0.865910	5.424303	2.232845	0.709480	3.682256	0.859086	0.845817	0.657027	0.426485	3.290499	2.306347	1.689243	1.070973	2.563467	0.888177	1.982248	2.452362	0.292581	1.111246	1.105935	1.292389	3.391195	0.758971	0.939991	0.402076	0.150482	
04500	-149.867130	8.967311	1.790830	0.664380	0.886828	0.791589	0.537464	0.721643	0.941709	2.170690	3.497619	3.251405	2.292524	1.268999	1.145826	1.923164	1.651002	2.167339	2.115230	0.575832	2.691005	0.665633	3.022322	1.445093	0.848062	2.223789	1.397707	2.357985	1.251746	0.818220	1.268794	1.865740	1.655326	1.767755	1.286229	1.711928	1.905076	0.684302	0.753711	1.099198	1.381928	1.947192	0.828920	0.820289	1.365956	1.168916	1.083337	0.639462	1.124416	0.881738	0.914631	4.817197	0.967360	1.675434	1.021354	0.733944	0.927150	0.881631	0.860513	0.702887	1.046021	0.749100	2.668980	1.730458	0.703441	1.359031	0.851989	3.561080	0.834139	1.897524	1.587794	2.102388	0.503293	0.342960	1.348219	0.730389	0.952566	2.203825	0.784521	1.915039	1.302732	0.687755	4.089622	1.798654	0.595571	2.922829	0.749377	0.771498	0.568650	0.373682	2.581328	1.782505	1.408911	0.882294	2.044319	0.723203	1.668193	2.274542	0.280997	0.984844	0.957253	1.145766	2.965134	0.675293	0.752765	0.332049	0.130106	
04600	-106.881451	6.872666	1.164315	0.455798	0.693142	0.655622	0.436723	0.591844	0.652871	1.576284	2.413077	2.198648	1.536309	0.841068	0.731331	1.170429	1.187194	1.525869	1.650248	0.474605	1.885595	0.495081	2.156865	1.162396	0.527247	1.757401	1.082873	1.538364	0.856445	0.573592	0.895068	1.307969	1.023927	1.110767	0.947438	1.169231	1.469043	0.532591	0.591394	0.867007	0.950137	1.541524	0.678589	0.676640	1.055180	0.996513	0.931062	0.480415	0.827312	0.699913	0.726362	3.441701	0.715955	1.273739	0.816759	0.568769	0.696259	0.680503	0.622400	0.553879	0.744330	0.580173	1.696668	1.115739	0.453792	0.891437	0.614208	2.516295	0.567011	1.398502	1.045867	1.548234	0.372873	0.268881	1.104685	0.551765	0.742108	1.483670	0.566730	1.322456	0.903333	0.454646	2.677585	1.247028	0.440431	2.199425	0.574660	0.569448	0.438179	0.300632	1.916378	1.314163	1.031819	0.639475	1.507948	0.568062	1.337429	1.850259	0.229877	0.834347	0.862958	0.921144	2.634121	0.542511	0.523959	0.237271	0.098867	
04700	-62.337926	4.701512	0.546228	0.254117	0.463844	0.465824	0.310681	0.429078	0.351480	0.937378	1.273857	1.062927	0.756730	0.390731	0.333334	0.488891	0.631521	0.885073	1.122355	0.333365	1.054034	0.301157	1.210028	0.788275	0.227822	1.142794	0.732061	0.735104	0.431437	0.327184	0.522294	0.753092	0.421280	0.465680	0.542140	0.662431	0.964123	0.353097	0.393881	0.591814	0.529004	1.075020	0.490015	0.480108	0.727212	0.752811	0.732493	0.319405	0.568883	0.493465	0.519588	2.234662	0.449292	0.889770	0.556298	0.406634	0.435808	0.470932	0.381277	0.387976	0.437424	0.367447	0.699088	0.491810	0.215612	0.423591	0.365041	1.341728	0.291662	0.818253	0.485239	0.997707	0.239895	0.184959	0.820470	0.361598	0.510115	0.775286	0.343015	0.738502	0.510191	0.246156	1.317244	0.650423	0.259111	1.451270	0.367525	0.366027	0.295817	0.206296	1.167761	0.818430	0.618426	0.359098	0.996589	0.383830	0.858461	1.525248	0.180228	0.652343	0.611396	0.606382	1.781632	0.406780	0.295032	0.138215	0.062626	
04800	-25.201966	2.577544	0.121964	0.090739	0.237037	0.259381	0.162742	0.230991	0.130938	0.326497	0.210372	0.069388	0.072365	0.036976	0.012551	0.023181	0.090242	0.366905	0.563459	0.172444	0.349443	0.119666	0.438620	0.404922	0.033864	0.657446	0.426983	0.102843	0.063129	0.135165	0.206028	0.346980	-0.015578	-0.001976	0.127226	0.272146	0.441571	0.175490	0.189345	0.331356	0.190135	0.606479	0.276227	0.262202	0.420891	0.472616	0.499888	0.171324	0.304912	0.307535	0.310803	1.211955	0.231602	0.515565	0.328538	0.247017	0.207129	0.239095	0.157190	0.212391	0.160237	0.185382	-0.021672	0.041128	0.025924	0.025424	0.126334	0.309497	0.060990	0.231356	0.026749	0.521069	0.119149	0.101622	0.509462	0.185252	0.281852	0.216538	0.143375	0.231657	0.157563	0.067350	0.245761	0.142624	0.082328	0.765381	0.175122	0.178730	0.149918	0.110587	0.487728	0.350709	0.263890	0.165101	0.464727	0.184282	0.467485	0.979620	0.128850	0.469318	0.415513	0.316479	1.060837	0.231847	0.110102	0.052314	0.029704	
04900	-9.420289	1.101538	-0.014101	0.010386	0.078327	0.082379	0.047207	0.069942	0.046105	-0.031048	-0.238944	-0.229313	-0.117623	-0.068217	-0.038951	0.010057	-0.111281	0.069598	0.162868	0.046877	-0.021122	0.006978	0.026100	0.112317	0.018646	0.226732	0.127047	-0.102979	-0.060491	0.047010	0.053683	0.116816	-0.078931	-0.088104	-0.076693	0.062114	0.083208	0.042067	0.052904	0.128631	0.022671	0.298677	0.105938	0.103435	0.178314	0.215539	0.280813	0.070190	0.111606	0.163914	0.146718	0.504788	0.083651	0.233020	0.135711	0.114935	0.074504	0.091680	0.036238	0.077990	0.024297	0.060604	-0.148950	-0.092077	-0.025814	-0.083876	-0.021632	-0.215126	-0.026089	-0.089527	-0.086445	0.207795	0.057908	0.052304	0.249194	0.078131	0.113424	-0.046000	0.024757	-0.034538	-0.020465	0.001130	-0.138878	-0.046445	-0.002645	0.261271	0.050479	0.061370	0.052184	0.042219	0.102896	0.081445	0.069391	0.062164	0.128014	0.062926	0.180033	0.615269	0.073257	0.257027	0.236665	0.128799	0.465566	0.103384	0.026035	0.013094	0.015911	
05000	-11.524585	0.430128	0.073743	0.031932	0.041841	0.048082	0.040056	0.044445	0.032389	0.068552	0.249326	0.257724	0.159994	0.077797	0.058975	0.040102	0.137692	0.057314	0.124392	0.027411	0.087053	0.016091	0.043376	0.036938	0.044148	0.095406	0.066930	0.097757	0.060640	0.038668	0.068003	0.120783	0.097589	0.104677	0.062174	0.055582	0.103359	0.033531	0.037542	0.041858	0.039493	0.189725	0.069277	0.061096	0.092697	0.101472	0.142217	0.026876	0.080593	0.078457	0.084303	0.204929	0.059921	0.113452	0.068560	0.054809	0.057618	0.067631	0.057032	0.045431	0.066953	0.051070	0.169955	0.064888	0.021386	0.072197	0.000973	0.027897	0.017151	0.043228	0.082239	0.130367	0.027907	0.026479	0.144802	0.048795	0.063309	0.058193	0.015742	0.016384	0.008098	0.008628	0.142925	0.071799	0.016626	0.124534	0.034124	0.048471	0.037282	0.017468	0.115154	0.060173	0.090086	0.050115	0.097145	0.028917	0.115202	0.337569	0.039818	0.147629	0.136766	0.067910	0.186334	0.029964	0.029770	0.014225	0.006035	
05100	-18.338757	0.462847	0.257726	0.070441	0.081744	0.097029	0.084134	0.094067	0.183111	0.337018	0.842670	0.760525	0.509882	0.231614	0.215248	0.337794	0.298448	0.212353	0.332853	0.094621	0.358824	0.080944	0.269061	0.111735	0.139651	0.129725	0.110455	0.382185	0.217168	0.089856	0.142840	0.218000	0.275197	0.302061	0.237263	0.156608	0.302817	0.112826	0.125449	0.050268	0.140112	0.156101	0.100232	0.106023	0.119952	0.128848	0.097593	0.090861	0.124761	0.045463	0.075490	0.223685	0.115768	0.119182	0.107611	0.053730	0.101812	0.137513	0.154515	0.088473	0.191785	0.108478	0.497955	0.281981	0.115876	0.241541	0.117043	0.507764	0.128431	0.324110	0.282426	0.176517	0.071917	0.046286	0.162304	0.073945	0.076607	0.273127	0.071553	0.186271	0.142272	0.089898	0.568093	0.262985	0.079668	0.280223	0.100603	0.114382	0.081546	0.050948	0.325570	0.179642	0.217867	0.107400	0.191413	0.076150	0.178021	0.231129	0.022004	0.121380	0.088991	0.101665	0.190630	0.034365	0.086811	0.046173	0.015472	
05200	-20.961868	0.792488	0.328598	0.091169	0.112888	0.145313	0.116716	0.143489	0.226205	0.443178	0.867212	0.773977	0.540620	0.239801	0.235224	0.392664	0.299156	0.315288	0.447962	0.129165	0.453313	0.109578	0.402025	0.198794	0.164673	0.213143	0.169296	0.431477	0.239882	0.117205	0.179815	0.266727	0.286198	0.312856	0.263638	0.223338	0.397843	0.150016	0.162211	0.101280	0.188872	0.190642	0.140755	0.147050	0.174566	0.189401	0.123300	0.125605	0.168106	0.068699	0.102199	0.309918	0.153731	0.180580	0.127830	0.075300	0.129083	0.171463	0.188230	0.124873	0.224342	0.139210	0.544316	0.324823	0.135395	0.265439	0.161106	0.667358	0.163288	0.402554	0.325314	0.233140	0.089405	0.058100	0.194749	0.088669	0.100583	0.345119	0.102274	0.275045	0.196137	0.122290	0.665464	0.311302	0.100657	0.431885	0.133276	0.143937	0.107415	0.068656	0.441228	0.254881	0.260888	0.135945	0.243821	0.101223	0.230680	0.179505	0.020872	0.137362	0.060893	0.138929	0.276939	0.049837	0.109122	0.057138	0.021987	
05300	-17.244399	0.981667	0.202554	0.067072	0.113505	0.130911	0.088822	0.120996	0.127584	0.303639	0.385191	0.331366	0.248837	0.119109	0.112170	0.185605	0.156466	0.263669	0.331695	0.099525	0.308011	0.086794	0.336863	0.203147	0.078368	0.239255	0.160401	0.229508	0.128135	0.081964	0.133326	0.184233	0.138008	0.151236	0.154661	0.164055	0.286816	0.107337	0.118265	0.115356	0.140349	0.216594	0.120716	0.122843	0.173790	0.190991	0.149070	0.093337	0.147186	0.089809	0.110819	0.386690	0.125063	0.184513	0.125550	0.078162	0.102055	0.120584	0.118250	0.106969	0.135046	0.104179	0.252994	0.180103	0.074232	0.134120	0.112944	0.440116	0.096053	0.251209	0.166294	0.216354	0.061372	0.044486	0.175838	0.075097	0.101893	0.224144	0.081014	0.208262	0.141087	0.074292	0.403951	0.190274	0.071940	0.413132	0.103614	0.109614	0.085949	0.055589	0.348347	0.215148	0.178648	0.100441	0.216252	0.085809	0.205182	0.212903	0.031319	0.139615	0.087521	0.113881	0.304570	0.059280	0.074087	0.036457	0.018174	
05400	-12.152904	0.918036	0.086419	0.045858	0.077824	0.087811	0.058424	0.085767	0.043342	0.154437	0.109169	0.094279	0.064239	0.042908	0.026710	0.025295	0.074718	0.169861	0.197837	0.063344	0.180650	0.052228	0.212689	0.149520	0.016935	0.194966	0.121865	0.085866	0.046885	0.047476	0.086559	0.109254	0.049558	0.053852	0.061146	0.119779	0.166429	0.062755	0.067518	0.101463	0.085548	0.195029	0.085613	0.089500	0.140791	0.159437	0.144724	0.050814	0.107133	0.089678	0.102048	0.380453	0.080557	0.168577	0.100151	0.074185	0.068609	0.071774	0.061441	0.072411	0.064119	0.061540	0.074088	0.071524	0.024280	0.046269	0.057476	0.202818	0.036147	0.113753	0.044169	0.170882	0.031565	0.027249	0.139060	0.053711	0.083692	0.113558	0.049343	0.119274	0.078587	0.028713	0.196111	0.090879	0.037238	0.299789	0.065996	0.067999	0.054893	0.033890	0.208335	0.138196	0.101826	0.061994	0.160117	0.056645	0.150649	0.273654	0.031401	0.132283	0.107951	0.088999	0.288145	0.059641	0.038722	0.016930	0.008312	
05500	-8.427298	0.727160	0.054942	0.027286	0.051396	0.054111	0.033655	0.047626	0.038996	0.080799	0.091031	0.085098	0.058247	0.028254	0.024660	0.042034	0.048489	0.107714	0.136679	0.046400	0.120925	0.035184	0.127006	0.096325	0.018242	0.145485	0.099922	0.058274	0.033096	0.033337	0.062674	0.079469	0.038493	0.042308	0.039458	0.070408	0.103818	0.043900	0.041485	0.066488	0.057294	0.145889	0.060053	0.065335	0.105663	0.121846	0.123987	0.039266	0.082580	0.079144	0.083624	0.322401	0.054668	0.118241	0.072959	0.053493	0.049397	0.052831	0.038656	0.046177	0.044306	0.044422	0.061542	0.034411	0.013212	0.031067	0.024050	0.092217	0.022052	0.059760	0.038150	0.124645	0.024930	0.021136	0.104418	0.040791	0.060775	0.069346	0.031049	0.071226	0.042660	0.016024	0.123778	0.059179	0.021680	0.192375	0.044862	0.047836	0.038458	0.023208	0.138180	0.091955	0.073601	0.050025	0.119911	0.041831	0.122474	0.244333	0.030221	0.114284	0.101292	0.078058	0.253475	0.058459	0.025592	0.012117	0.004037	
05600	-7.738812	0.541713	0.086472	0.029851	0.035355	0.040622	0.033671	0.042518	0.079488	0.101041	0.240240	0.229180	0.163569	0.066673	0.074226	0.139284	0.088521	0.108791	0.155795	0.052441	0.145623	0.037975	0.117338	0.071081	0.057632	0.109261	0.086945	0.118739	0.072448	0.040678	0.069217	0.093254	0.084480	0.096146	0.076416	0.075572	0.116833	0.048346	0.052677	0.041482	0.059908	0.113680	0.054794	0.064184	0.086164	0.107901	0.103699	0.054930	0.079678	0.062851	0.069746	0.230378	0.051077	0.086613	0.056640	0.038719	0.047353	0.060791	0.057984	0.038751	0.068939	0.045723	0.163147	0.087267	0.037379	0.072898	0.034784	0.141690	0.041051	0.093100	0.094570	0.099613	0.038481	0.024591	0.091900	0.040000	0.046316	0.093009	0.031482	0.070909	0.056251	0.036224	0.186416	0.093651	0.029251	0.151376	0.047358	0.047603	0.035159	0.026699	0.141667	0.089086	0.091920	0.053604	0.109112	0.044317	0.109495	0.193773	0.020923	0.094829	0.066691	0.078161	0.204407	0.045732	0.035113	0.019249	0.007221	
05700	-8.505500	0.389492	0.063300	0.021431	0.037311	0.037840	0.024755	0.031450	0.045798	0.090964	0.173195	0.155510	0.107302	0.047061	0.042767	0.068150	0.063164	0.082259	0.117731	0.039038	0.117595	0.032061	0.098593	0.056934	0.022721	0.086510	0.058666	0.085426	0.047748	0.025569	0.047329	0.053315	0.055768	0.060798	0.056899	0.053158	0.093403	0.036217	0.039514	0.036094	0.045753	0.087152	0.040296	0.045858	0.062963	0.082027	0.082538	0.033819	0.058817	0.050782	0.050933	0.181747	0.041627	0.064836	0.047336	0.029815	0.034784	0.042641	0.040481	0.034054	0.048218	0.035288	0.091467	0.060191	0.025467	0.047621	0.031263	0.125866	0.030944	0.080929	0.059072	0.075415	0.023991	0.017073	0.069210	0.028473	0.036596	0.070072	0.024097	0.056105	0.038686	0.022577	0.140927	0.065120	0.023789	0.121878	0.034877	0.035849	0.028354	0.019522	0.113966	0.068762	0.065299	0.039096	0.083571	0.031534	0.085112	0.133863	0.020265	0.071838	0.050986	0.047391	0.132731	0.026259	0.024595	0.012413	0.006482	
05800	-19.233169	0.568429	0.274451	0.068886	0.072237	0.090520	0.083007	0.092428	0.224264	0.322996	0.785665	0.732066	0.520672	0.219114	0.230318	0.395075	0.278517	0.233842	0.354966	0.105499	0.355127	0.079864	0.272788	0.127717	0.167150	0.131885	0.123258	0.371175	0.219445	0.089052	0.140253	0.212903	0.266054	0.295049	0.228261	0.164235	0.305720	0.119675	0.130581	0.056032	0.143489	0.122210	0.092328	0.108166	0.120513	0.141468	0.102744	0.101246	0.129163	0.054489	0.083730	0.215576	0.108891	0.109982	0.089848	0.046077	0.095215	0.139346	0.160340	0.081616	0.196435	0.106638	0.541457	0.283527	0.118465	0.242852	0.116824	0.484971	0.133587	0.310465	0.305159	0.150009	0.084024	0.048603	0.134582	0.070158	0.060848	0.270615	0.074489	0.186932	0.152960	0.106702	0.536056	0.270199	0.079083	0.292114	0.109967	0.111051	0.078070	0.058679	0.326434	0.183160	0.203699	0.105410	0.168232	0.071277	0.172139	0.170611	0.026010	0.117895	0.077317	0.117013	0.203712	0.035197	0.091775	0.049960	0.018518	
05900	-29.424306	0.932982	0.352517	0.097929	0.123466	0.151497	0.121488	0.147308	0.234577	0.465521	0.959224	0.864334	0.597815	0.265709	0.254928	0.424789	0.340821	0.339069	0.492198	0.139996	0.490203	0.117227	0.414722	0.219039	0.174168	0.235169	0.177722	0.470546	0.261260	0.126059	0.196481	0.286393	0.320905	0.348899	0.284802	0.235112	0.431803	0.161699	0.175400	0.102332	0.204965	0.207178	0.152587	0.159117	0.191609	0.210146	0.139789	0.127713	0.182821	0.074948	0.118631	0.365655	0.164305	0.185861	0.144501	0.078548	0.137641	0.183280	0.201835	0.131141	0.246426	0.151892	0.608111	0.351060	0.148273	0.293100	0.165291	0.691221	0.176313	0.430253	0.364705	0.246627	0.097336	0.061940	0.210800	0.097491	0.107055	0.371363	0.111279	0.289706	0.211597	0.130058	0.732327	0.343189	0.110369	0.474244	0.148770	0.149309	0.111425	0.077259	0.479524	0.274186	0.271356	0.135346	0.258948	0.104098	0.249430	0.216667	0.032437	0.156831	0.092510	0.154055	0.309622	0.056000	0.118009	0.060301	0.025870	
06000	-74.961912	2.180162	1.097158	0.273876	0.303743	0.360269	0.312119	0.356312	0.704466	1.204111	2.800479	2.546252	1.819032	0.821680	0.829586	1.483288	0.910441	0.969379	1.274874	0.357960	1.364918	0.289356	1.118635	0.515775	0.643766	0.556252	0.487604	1.466294	0.774458	0.363961	0.555736	0.891769	1.069603	1.119850	0.744571	0.668601	1.126314	0.410720	0.454284	0.232556	0.584331	0.472082	0.374251	0.404569	0.460667	0.481186	0.290179	0.375591	0.475751	0.151056	0.272330	0.782183	0.434297	0.453994	0.378739	0.186083	0.394482	0.521767	0.576473	0.307211	0.698046	0.413306	2.022641	1.094348	0.467332	0.931209	0.439572	1.885184	0.519850	1.131241	1.121754	0.637928	0.305637	0.177746	0.509520	0.280024	0.243019	1.095470	0.308556	0.795874	0.626532	0.410602	2.147984	1.020169	0.299200	1.200191	0.418884	0.416901	0.291683	0.213846	1.288169	0.732008	0.761145	0.392308	0.646078	0.265735	0.624314	0.450793	0.070058	0.362075	0.205907	0.394751	0.680472	0.104305	0.369165	0.188315	0.069163	
06100	-160.460202	5.473551	2.238787	0.578467	0.631546	0.706383	0.565043	0.666135	1.134527	2.250187	4.873273	4.284244	3.155623	1.655762	1.592311	2.844972	1.620825	2.282354	2.279680	0.598891	2.889090	0.584803	2.688534	1.148980	1.264698	1.460730	1.081645	2.921717	1.434076	0.807602	1.200518	1.885432	2.244544	2.208125	1.305142	1.594996	2.158326	0.652768	0.723219	0.582706	1.310583	1.170136	0.793313	0.802612	1.052721	0.926821	0.620408	0.705237	1.049575	0.377630	0.580614	2.085973	0.899886	1.137507	0.851898	0.430832	0.915015	0.983554	1.029101	0.592743	1.261405	0.775082	3.868931	2.275606	0.931028	1.834981	0.855382	3.863728	1.020381	2.081173	2.099885	1.669201	0.567671	0.333040	1.040186	0.613706	0.579519	2.385255	0.692047	1.873847	1.339402	0.818325	4.692478	2.013437	0.595027	2.711483	0.833588	0.789804	0.569294	0.392865	2.910236	1.665246	1.526558	0.835596	1.577936	0.576740	1.366034	1.026943	0.157873	0.728726	0.475262	0.842812	1.609673	0.260084	0.798566	0.365990	0.129433	
06200	-204.990665	9.646104	2.937462	0.817168	0.897200	0.899059	0.604629	0.808792	1.188417	2.439553	4.675616	4.561409	3.063348	1.827220	1.675073	3.021374	2.004872	2.868940	2.320530	0.596077	3.632168	0.771837	3.988900	1.554749	1.314196	2.631096	1.466613	3.359387	1.626169	1.102410	1.612486	2.202745	2.518675	2.571230	1.557917	2.211970	2.219160	0.796100	0.837143	1.069826	1.807239	2.296247	1.074463	1.008280	1.502522	1.162254	0.921288	0.753348	1.368038	0.799126	0.817085	4.741322	1.163030	1.871476	1.097557	0.735077	1.209452	0.986882	1.122496	0.757936	1.366981	0.899080	4.118833	2.742009	1.021930	1.945680	1.030863	4.863657	1.150508	2.371425	2.296376	2.687654	0.614483	0.383534	1.341033	0.796044	0.949378	3.091885	0.945767	2.756376	1.732449	0.963444	6.071665	2.408900	0.701290	3.765421	0.885921	0.817675	0.646389	0.416629	3.656027	2.311488	1.707414	1.102788	2.605239	0.820185	1.897494	1.933777	0.233452	0.880430	0.861583	1.250386	2.699727	0.495717	0.982451	0.419410	0.152231	
06300	-211.314711	11.221468	2.928812	0.912798	1.038389	0.912927	0.624830	0.820335	1.219890	2.693345	4.590224	4.537248	3.275410	1.875588	1.686109	2.993786	2.122380	3.127224	2.464770	0.619789	3.804175	0.846878	4.222153	1.755401	1.321013	2.890996	1.679363	3.493282	1.696434	1.219897	1.760667	2.538594	2.633471	2.631578	1.636354	2.494829	2.333095	0.829189	0.872685	1.272493	1.931455	2.495920	1.152491	1.052639	1.622039	1.294133	1.086679	0.801887	1.485327	0.992636	1.004307	6.126779	1.291527	2.151876	1.202023	0.891530	1.225129	1.015704	1.158384	0.843675	1.406701	0.978488	4.192526	2.727253	1.042404	1.982903	1.131977	4.965112	1.204051	2.494082	2.381594	2.953345	0.645942	0.415741	1.497242	0.886158	1.103571	3.287245	1.028823	2.957332	1.873471	0.983208	6.360693	2.514990	0.767208	3.970552	0.909833	0.849022	0.678274	0.452119	3.700196	2.605407	1.887640	1.165672	2.782863	0.861071	2.148998	2.368955	0.292657	0.966708	1.096092	1.375065	3.199537	0.695130	1.041167	0.438620	0.158515	
06400	-186.110875	10.654564	2.459957	0.842893	1.026417	0.876235	0.596254	0.790423	1.135623	2.552182	4.205910	3.977402	2.833030	1.623895	1.463511	2.532146	1.980300	2.734100	2.376198	0.613244	3.402233	0.795402	3.683414	1.675823	1.119908	2.790827	1.704324	3.053239	1.537708	1.094707	1.638924	2.224507	2.238433	2.299973	1.515328	2.226617	2.214596	0.768477	0.828015	1.262493	1.745633	2.321664	1.149316	1.066526	1.495636	1.249728	1.143613	0.761140	1.414877	0.973075	0.980734	5.996557	1.203103	2.021529	1.151709	0.856484	1.105441	0.961371	1.032913	0.809890	1.264232	0.913402	3.493251	2.289616	0.902032	1.731248	1.047949	4.438700	1.045787	2.273095	2.015622	2.699149	0.593876	0.394861	1.478741	0.850104	1.094315	2.859618	0.950905	2.524364	1.666667	0.872456	5.447282	2.253636	0.712664	3.677215	0.835898	0.813239	0.639018	0.423594	3.347985	2.358103	1.710136	1.021472	2.434299	0.856482	1.962938	2.576107	0.316537	1.104504	1.176063	1.320486	3.321198	0.767674	0.940829	0.400097	0.149872	
06500	-149.867130	9.026706	1.791117	0.663264	0.885162	0.785851	0.535349	0.718446	0.936205	2.166909	3.493847	3.239616	2.287326	1.269376	1.142728	1.923557	1.647570	2.170859	2.087854	0.573420	2.682429	0.662197	3.017933	1.439867	0.849491	2.156346	1.428672	2.357279	1.246963	0.825589	1.281068	1.859876	1.655052	1.761894	1.283949	1.710205	1.903913	0.681020	0.749853	1.092698	1.380358	1.975455	0.841852	0.822162	1.363942	1.171761	1.089664	0.644292	1.106127	0.889590	0.916529	4.830097	0.981575	1.670464	1.024834	0.729691	0.925323	0.866349	0.854559	0.706102	1.050284	0.778390	2.681461	1.718062	0.703004	1.364063	0.840250	3.566101	0.834217	1.901274	1.593319	2.102335	0.501383	0.343754	1.353147	0.730968	0.954390	2.201967	0.790169	1.932415	1.312602	0.695528	4.109721	1.811947	0.596576	2.907307	0.752251	0.765772	0.567280	0.375779	2.623313	1.822111	1.418351	0.867701	1.990109	0.725891	1.682148	2.360319	0.288347	0.922710	1.051011	1.183858	3.011390	0.696277	0.753156	0.329148	0.129116	
06600	-106.881451	6.857833	1.162525	0.460065	0.694152	0.655156	0.436753	0.591393	0.649921	1.576907	2.411697	2.204297	1.537528	0.834511	0.734934	1.169989	1.181918	1.530568	1.641623	0.470877	1.898014	0.497694	2.164920	1.156212	0.521629	1.710988	1.082122	1.540048	0.853619	0.565540	0.889802	1.319305	1.022196	1.108996	0.946300	1.172417	1.473357	0.532864	0.586249	0.864227	0.959276	1.550198	0.679732	0.668133	1.056494	0.995200	0.941272	0.487684	0.829888	0.707502	0.728615	3.403939	0.715053	1.286014	0.799282	0.570865	0.696362	0.679779	0.620737	0.554999	0.747055	0.583024	1.704966	1.100205	0.456108	0.897894	0.610060	2.539179	0.569418	1.403131	1.054796	1.544697	0.371620	0.268306	1.102090	0.548067	0.737502	1.476651	0.568177	1.311432	0.910385	0.463333	2.678360	1.252764	0.442695	2.199285	0.572096	0.557622	0.439645	0.303219	1.946859	1.338214	1.014489	0.615278	1.481051	0.551321	1.317709	1.906776	0.228846	0.796531	0.813558	0.909516	2.588712	0.541503	0.525643	0.235783	0.098716	
06700	-62.337926	4.650395	0.541047	0.252346	0.461722	0.466302	0.310280	0.429196	0.348813	0.930932	1.260993	1.052166	0.744698	0.387611	0.328520	0.478349	0.627304	0.869041	1.107596	0.331049	1.045332	0.301397	1.193107	0.782404	0.220195	1.175007	0.738034	0.730191	0.426264	0.323843	0.519036	0.739912	0.415553	0.458664	0.539138	0.661238	0.958350	0.350708	0.389848	0.598930	0.525848	1.039737	0.491909	0.472635	0.719636	0.748724	0.738608	0.314586	0.563855	0.503278	0.523470	2.214477	0.453579	0.884383	0.563913	0.403459	0.435412	0.465807	0.377252	0.386225	0.441262	0.374355	0.713591	0.490647	0.214469	0.420732	0.360988	1.366687	0.291827	0.822607	0.495352	0.994562	0.240813	0.184439	0.819231	0.360524	0.510820	0.776511	0.344757	0.726305	0.513221	0.251517	1.301190	0.655836	0.262312	1.451742	0.374578	0.358779	0.297373	0.210610	1.181655	0.818120	0.597456	0.355660	0.975459	0.368183	0.868355	1.455721	0.180754	0.640070	0.618880	0.604634	1.755547	0.396705	0.294387	0.136763	0.062768	
