step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
02200	-409.981238	19.762154	5.608549	1.826770	1.719570	1.480081	0.984636	1.257888	2.310987	4.514456	8.224667	8.393780	6.172768	3.818729	3.298171	6.580015	3.440469	6.174691	3.823447	0.842229	7.371810	1.444277	8.048560	2.754485	2.796574	5.110165	2.449481	7.229841	3.055279	2.404807	3.307427	4.828730	5.627585	5.337951	2.795517	5.117234	4.141874	1.271273	1.308940	1.984853	3.619395	4.823779	2.110617	1.817654	2.871534	1.858448	1.542852	1.388574	2.782769	1.604973	1.475813	10.915337	2.675276	3.757383	1.904800	1.486983	2.281237	1.577581	2.249945	1.389328	2.505228	1.698364	8.684529	5.683376	2.160666	3.903738	2.035107	8.718104	2.268724	4.209087	4.629906	6.001968	1.201140	0.704597	2.339291	1.496546	1.641360	6.626175	1.792207	5.653476	3.354759	1.919992	13.130734	4.581829	1.292615	6.943170	1.473994	1.278486	1.009897	0.629392	7.080013	5.110695	3.254238	2.215857	5.227325	1.444108	3.921912	3.587745	0.505517	1.525631	1.722173	2.707736	4.939533	0.922291	2.017647	0.822481	0.261405	
02300	-422.629408	22.574942	5.280556	2.118153	1.881696	1.617664	1.128221	1.416478	2.338291	4.815273	8.927192	8.863567	6.433952	4.062181	3.515606	6.816118	3.809231	6.866618	4.114689	0.963510	8.085297	1.596024	9.151140	3.197058	2.930179	5.578876	3.126867	7.743329	3.297967	2.624262	3.606104	5.210448	6.065436	5.667201	3.052444	5.890419	4.520161	1.263488	1.337937	2.392389	3.963864	5.755078	1.886437	1.711097	3.533835	2.328870	1.762054	1.488054	2.742680	1.990575	1.778393	14.408076	2.971960	4.365801	2.166091	1.732730	2.428748	1.617575	2.275418	1.537666	2.620466	1.804543	8.874884	6.046354	2.270058	4.100840	2.274789	9.104166	2.402558	4.431838	4.896325	6.726679	1.254605	0.744313	2.616937	1.692435	1.954570	7.038858	1.927050	6.067883	3.593161	2.007122	14.070668	4.922671	1.395323	6.796973	1.446024	1.465397	1.053918	0.652451	7.940534	5.298042	3.676016	2.400821	5.857828	1.788139	4.074998	4.257380	0.581331	0.916400	2.415890	2.987001	5.829920	1.466676	2.155056	0.890822	0.286114	
02400	-372.221748	21.996816	4.842609	1.935389	1.850867	1.695388	1.070744	1.418995	2.161640	4.550676	8.276743	8.143309	5.900002	3.637447	3.132150	5.906693	3.729974	6.205615	4.005527	0.987101	7.381284	1.551295	8.746293	3.141204	2.617554	5.573079	2.755887	6.968478	3.110051	2.342193	3.332039	4.818188	5.372714	5.166469	2.917189	5.355182	4.169382	1.293207	1.322824	2.391528	3.701054	5.586849	1.788460	1.613410	3.551153	2.301726	1.802720	1.449634	2.562730	2.032706	1.872376	12.797625	2.665501	4.103714	2.165263	1.658196	2.156005	1.592285	2.118879	1.508862	2.481077	1.714726	7.930198	5.410215	2.031767	3.736375	2.155074	8.381230	2.315203	4.378795	4.499977	6.176708	1.170321	0.718930	2.550982	1.632328	2.054865	6.305346	1.869274	5.830879	3.502523	1.897262	12.492390	4.583351	1.367176	5.973042	1.605744	1.471508	1.095714	0.719428	7.111095	5.235733	3.469446	2.176441	5.270615	1.559087	3.958983	4.505227	0.537472	1.676031	1.708390	2.759249	6.482129	1.228064	1.997225	0.827898	0.274251	
02500	-299.734259	19.299239	3.739086	1.494066	1.641695	1.356730	0.928245	1.209054	1.835007	4.005034	6.824307	6.624070	4.743394	2.828355	2.407534	4.380151	3.237713	4.781792	3.609496	0.928725	5.819713	1.269727	6.950090	2.679671	1.944883	4.215160	2.820073	5.353779	2.573998	1.865293	2.757276	3.992371	3.990138	4.011040	2.461704	3.955226	3.648073	1.127899	1.261249	2.090047	3.011038	4.311271	1.394322	1.393413	3.123529	2.300147	1.812323	1.313803	1.984063	1.759301	1.736175	10.040554	2.170410	3.398143	1.817235	1.422277	1.808654	1.383294	1.668297	1.296923	2.041676	1.622667	6.148929	4.087746	1.611066	3.007235	1.820255	7.028682	1.729777	3.680989	3.519315	4.718737	1.050324	0.666945	2.335934	1.454496	1.886763	5.030899	1.573803	4.239837	2.835622	1.499723	9.794509	3.678610	1.157132	5.765702	1.290827	1.319934	0.961021	0.674997	6.023290	4.214833	2.907643	1.826246	4.557300	1.506877	3.517125	4.903575	0.494308	1.402322	2.126309	2.637753	6.236020	1.289252	1.630246	0.667002	0.234997	
02600	-213.762887	13.812759	2.594919	1.078758	1.289067	1.073315	0.765657	1.008266	1.317161	3.123176	5.017915	4.670429	3.277757	1.909720	1.660819	2.774920	2.495848	3.419950	2.999524	0.816194	4.149386	1.054110	4.825468	2.193845	1.238556	3.343958	2.135435	3.541177	1.886664	1.287766	1.974608	2.829591	2.499324	2.670897	1.904992	2.644600	2.716388	0.997257	1.101333	1.744424	2.131517	3.184069	1.152783	1.239217	2.053356	1.832742	1.615955	1.011738	1.579891	1.301050	1.371688	7.031710	1.535852	2.531828	1.439633	1.093856	1.407845	1.167932	1.209397	1.052902	1.491021	1.269270	3.974024	2.793918	1.079672	2.055258	1.295453	5.275399	1.311654	2.859974	2.369651	3.318568	0.729017	0.507454	1.988490	1.116569	1.496975	3.359249	1.218101	2.962656	2.047674	1.075363	6.333539	2.644382	0.884432	3.946136	1.018508	1.054979	0.783533	0.544707	4.370124	2.949083	2.115598	1.171589	3.258950	1.000931	2.758619	2.942518	0.409818	1.452601	1.350803	1.999542	4.501406	1.057007	1.165063	0.484600	0.185152	
02700	-124.675812	9.010396	1.281800	0.602433	0.938601	0.790815	0.547538	0.728599	0.765957	2.019533	2.842239	2.500191	1.713402	0.902094	0.824769	1.143673	1.499955	1.854536	2.222040	0.673492	2.349968	0.662777	2.557193	1.524654	0.490455	2.176913	1.360404	1.704360	1.035987	0.645442	1.128018	1.403951	1.007512	1.198962	1.188085	1.299054	1.782583	0.667117	0.778558	1.222638	1.187000	1.998504	0.879149	0.829647	1.380748	1.397976	1.268003	0.558867	1.013603	0.969444	0.951066	4.065900	0.912762	1.704106	1.020538	0.782001	0.846592	0.823552	0.705071	0.723101	0.901315	0.785566	1.828318	1.206199	0.501492	1.023893	0.697810	3.212738	0.669671	1.769509	1.210319	1.986750	0.444194	0.350053	1.503771	0.723366	1.070336	1.692176	0.764960	1.562521	1.162007	0.589323	3.131456	1.534550	0.569541	2.630331	0.784794	0.762435	0.578955	0.415311	2.640653	1.808117	1.364701	0.670700	2.135301	0.779151	1.635628	2.941294	0.305905	0.669496	1.287477	1.165901	3.228978	0.849723	0.648538	0.279301	0.124356	
02800	-50.403887	4.609174	0.257441	0.163939	0.482469	0.470480	0.331859	0.479150	0.282208	0.853438	0.841673	0.479668	0.335937	0.141667	0.087052	0.061883	0.394924	0.714908	1.286280	0.429383	0.830895	0.289486	0.883380	0.801059	0.036905	1.186346	0.798709	0.307035	0.252988	0.248575	0.427289	0.684831	-0.056473	0.026008	0.406924	0.478209	0.931078	0.343861	0.408239	0.649676	0.408668	0.998792	0.566447	0.591824	0.750928	0.873284	0.948714	0.305047	0.535210	0.579745	0.604494	1.906764	0.462893	0.923410	0.613244	0.448854	0.400465	0.495099	0.339425	0.413057	0.375293	0.412584	0.104136	0.066003	0.094486	0.169866	0.317746	0.949667	0.183399	0.713734	0.195473	0.946494	0.249010	0.209268	0.938968	0.371720	0.565379	0.484274	0.350894	0.584662	0.448378	0.178649	0.616964	0.500379	0.242217	1.637592	0.400315	0.360563	0.309378	0.244012	0.989282	0.741000	0.480791	0.276703	0.768372	0.318750	0.869107	1.576524	0.289104	0.842629	0.477103	0.588429	2.001646	0.393100	0.242174	0.114658	0.063819	
02900	-18.840538	1.900805	0.014126	0.016193	0.192417	0.205460	0.122743	0.197458	0.128964	0.049643	-0.283967	-0.301175	-0.128066	-0.122757	-0.074344	0.017689	-0.222268	0.107964	0.456750	0.152575	0.046098	0.041915	0.046094	0.253246	0.011017	0.371021	0.264253	-0.198554	-0.111910	0.040929	0.078317	0.122296	-0.219853	-0.250473	-0.111009	0.029456	0.284666	0.123591	0.167340	0.294563	0.026100	0.443948	0.216202	0.196448	0.294046	0.405273	0.548117	0.163838	0.220971	0.236294	0.246725	0.688502	0.180904	0.382419	0.281927	0.180233	0.145269	0.225409	0.111920	0.177244	0.109816	0.130870	-0.271450	-0.270113	-0.039196	-0.159408	0.006023	-0.257009	-0.005554	-0.007550	-0.135219	0.342362	0.112734	0.098880	0.476312	0.131675	0.200674	-0.097455	0.067420	-0.050964	-0.034734	0.037201	-0.366977	-0.078650	0.009646	0.615912	0.145508	0.118928	0.125899	0.114511	0.256290	0.238178	0.063398	0.033917	-0.011740	0.041486	0.239716	1.060715	0.136099	0.439026	0.456977	0.141293	0.865873	0.209057	0.055506	0.028914	0.033107	
03000	-23.049131	0.876521	0.175214	0.082739	0.104422	0.155649	0.108014	0.138634	0.073334	0.160695	0.424222	0.500421	0.279604	0.139377	0.112364	0.055908	0.227359	0.157564	0.273306	0.065268	0.243796	0.032533	0.073210	0.125834	0.075355	0.186960	0.152460	0.174303	0.087107	0.058420	0.123628	0.264316	0.176775	0.200576	0.076612	0.149404	0.271907	0.088703	0.097976	0.080404	0.089840	0.295928	0.112954	0.119191	0.188435	0.195151	0.321887	0.082375	0.175477	0.140946	0.136789	0.253399	0.143118	0.240509	0.137298	0.108519	0.118194	0.138564	0.112997	0.127707	0.145649	0.121896	0.340486	0.115924	0.039983	0.137235	-0.001165	0.039421	0.051396	0.104647	0.168723	0.215003	0.067728	0.044945	0.295189	0.101632	0.112489	0.137200	0.049838	0.024405	0.021261	0.034796	0.181843	0.091890	0.022709	0.339648	0.095160	0.063617	0.046592	0.049500	0.175848	0.129083	0.119023	0.040708	0.088108	-0.004716	0.133194	0.541032	0.099887	0.261354	0.192218	0.126715	0.244494	0.053874	0.049523	0.018291	0.012797	
03100	-36.677464	1.039464	0.499050	0.132301	0.166905	0.199608	0.170043	0.198183	0.326786	0.644875	1.516647	1.394360	0.896606	0.429308	0.381664	0.609774	0.531023	0.455594	0.640983	0.187249	0.707155	0.152687	0.551328	0.288212	0.263324	0.224041	0.213323	0.735624	0.387858	0.188873	0.311050	0.395888	0.539149	0.569558	0.411916	0.319538	0.585795	0.208105	0.241398	0.150218	0.280513	0.291994	0.234391	0.233892	0.262181	0.267875	0.243640	0.168475	0.253091	0.120706	0.167068	0.351655	0.235714	0.266889	0.242535	0.116514	0.198243	0.257661	0.279834	0.182858	0.355073	0.209795	0.984000	0.575615	0.225084	0.478349	0.227020	0.978630	0.256829	0.620322	0.552451	0.359641	0.140445	0.089865	0.337687	0.149654	0.142585	0.550801	0.140390	0.359441	0.288482	0.176044	1.115484	0.500806	0.142269	0.581045	0.192268	0.178066	0.141689	0.101496	0.608839	0.350501	0.340652	0.158316	0.315475	0.120439	0.341621	0.424287	0.059498	0.256687	0.178532	0.191282	0.320150	0.058921	0.165946	0.082208	0.027812	
03200	-41.923672	1.781907	0.620958	0.188577	0.232688	0.280113	0.210467	0.263356	0.379110	0.821503	1.534788	1.422756	1.022592	0.467942	0.454613	0.732037	0.573792	0.647533	0.801881	0.225997	0.881892	0.209121	0.812555	0.424336	0.303974	0.482387	0.376862	0.842815	0.445461	0.220502	0.355113	0.584038	0.568247	0.604208	0.478402	0.462231	0.734452	0.266225	0.280996	0.178559	0.388017	0.519062	0.265662	0.291894	0.349161	0.372572	0.283769	0.248538	0.353611	0.150130	0.222777	0.513356	0.299616	0.394005	0.264483	0.157941	0.269606	0.336257	0.355312	0.238213	0.425276	0.275192	1.114737	0.662603	0.274836	0.548397	0.306743	1.334884	0.322630	0.766382	0.643821	0.497164	0.181951	0.110520	0.399135	0.195841	0.213010	0.707477	0.212141	0.590393	0.412280	0.254533	1.391075	0.641794	0.202277	0.854422	0.250783	0.254294	0.198522	0.136620	0.882258	0.531389	0.456547	0.240081	0.413570	0.170912	0.472360	0.328887	0.087662	0.306932	0.146153	0.281439	0.536776	0.082162	0.221862	0.111516	0.042763	
03300	-34.488735	2.042774	0.379089	0.140407	0.192271	0.234067	0.157710	0.217269	0.245079	0.562217	0.752614	0.657019	0.491883	0.260341	0.245826	0.398576	0.338849	0.549311	0.619206	0.184957	0.617362	0.170964	0.722007	0.430319	0.146186	0.521912	0.328485	0.466426	0.264497	0.162546	0.261262	0.335602	0.287554	0.325361	0.321448	0.383502	0.529765	0.193020	0.213272	0.252558	0.287755	0.387524	0.261645	0.232793	0.364238	0.386246	0.291082	0.170447	0.291689	0.177014	0.209586	0.812095	0.240502	0.400420	0.264913	0.165050	0.213088	0.236620	0.227479	0.190504	0.269394	0.202667	0.550609	0.367181	0.157779	0.282101	0.222574	0.874970	0.195689	0.502262	0.368983	0.473917	0.130012	0.089767	0.356910	0.164065	0.225033	0.491082	0.177262	0.439009	0.306451	0.158215	0.864912	0.397464	0.143315	0.799373	0.199974	0.183331	0.152860	0.107808	0.687021	0.440057	0.303304	0.153206	0.441874	0.152487	0.397434	0.567917	0.067864	0.300452	0.267103	0.231402	0.608363	0.134110	0.151372	0.074725	0.036041	
03400	-24.305761	1.846429	0.172868	0.073957	0.163253	0.170741	0.115899	0.165764	0.103442	0.296628	0.289961	0.261457	0.167529	0.087809	0.053721	0.088395	0.170657	0.317809	0.405686	0.118310	0.314831	0.097394	0.416267	0.291119	0.061722	0.415146	0.270529	0.189933	0.102011	0.122003	0.188499	0.226930	0.110198	0.134041	0.137851	0.235114	0.313797	0.123268	0.127482	0.207660	0.167412	0.394316	0.189967	0.207020	0.295371	0.314497	0.299591	0.102428	0.208958	0.205994	0.208688	0.729427	0.154604	0.331219	0.208931	0.150634	0.148101	0.154950	0.132568	0.136994	0.145053	0.133410	0.187207	0.146751	0.063118	0.104115	0.116325	0.423555	0.085153	0.251381	0.120273	0.347415	0.067543	0.055855	0.260582	0.103331	0.169125	0.254218	0.111781	0.240569	0.183001	0.074411	0.424552	0.201280	0.078060	0.587376	0.121420	0.128533	0.101479	0.065603	0.408479	0.280588	0.168900	0.100335	0.282298	0.104315	0.257912	0.497666	0.051977	0.224915	0.230905	0.218181	0.602329	0.115097	0.078872	0.032782	0.017980	
03500	-16.854558	1.336024	0.107131	0.041592	0.078241	0.094991	0.073615	0.110231	0.066079	0.166532	0.207415	0.184026	0.128936	0.049771	0.040372	0.053901	0.089074	0.182252	0.247850	0.068538	0.228889	0.057119	0.254501	0.188283	0.023461	0.345174	0.215854	0.110109	0.059635	0.057694	0.113123	0.184518	0.060153	0.071753	0.066948	0.146269	0.201471	0.090489	0.074771	0.148938	0.105545	0.313044	0.138208	0.117038	0.195848	0.211477	0.223998	0.074920	0.177211	0.152378	0.154770	0.628495	0.103702	0.216060	0.135601	0.104540	0.103141	0.109109	0.079671	0.084620	0.091098	0.087180	0.108153	0.063194	0.021731	0.067168	0.055931	0.195545	0.048412	0.125698	0.073621	0.253640	0.047449	0.042232	0.211901	0.088292	0.131155	0.138020	0.063896	0.135660	0.095697	0.038721	0.255630	0.124996	0.043475	0.374311	0.078657	0.090836	0.076230	0.046864	0.292386	0.177944	0.112402	0.081696	0.193331	0.060106	0.238214	0.457483	0.062994	0.198548	0.204907	0.136638	0.460479	0.108777	0.052950	0.023235	0.010237	
03600	-15.477592	0.929279	0.170514	0.057229	0.092281	0.089239	0.072377	0.098374	0.149926	0.211040	0.476672	0.440638	0.313934	0.136117	0.144845	0.255006	0.178277	0.226388	0.298963	0.096506	0.296880	0.067199	0.251350	0.146186	0.120609	0.174904	0.136054	0.231417	0.135406	0.085626	0.136713	0.222042	0.155815	0.184066	0.134599	0.162814	0.245238	0.081464	0.108805	0.096890	0.107178	0.300971	0.116456	0.124915	0.160832	0.186088	0.165444	0.102916	0.153625	0.114176	0.120893	0.453865	0.101883	0.172148	0.111683	0.077544	0.106770	0.131013	0.120352	0.078649	0.144140	0.092488	0.363685	0.189404	0.078185	0.162911	0.081337	0.315812	0.085091	0.206918	0.200129	0.194255	0.071928	0.045801	0.187543	0.081931	0.095852	0.190986	0.065484	0.129215	0.108521	0.070392	0.361163	0.180662	0.059139	0.317317	0.091127	0.104437	0.072231	0.050703	0.243926	0.155598	0.150167	0.085793	0.155873	0.072397	0.176458	0.402445	0.040772	0.191782	0.164585	0.155088	0.382233	0.075894	0.069429	0.036199	0.013674	
03700	-17.010991	0.806231	0.145275	0.051108	0.067411	0.087134	0.070301	0.092048	0.113697	0.198957	0.374464	0.323131	0.226493	0.110070	0.106122	0.179102	0.140057	0.176628	0.241906	0.072550	0.217920	0.056021	0.221528	0.109971	0.074950	0.172651	0.129921	0.189126	0.109794	0.080401	0.114714	0.165383	0.123173	0.139208	0.119001	0.131482	0.199585	0.085789	0.078116	0.058595	0.097778	0.131821	0.099361	0.095744	0.133320	0.138441	0.130436	0.078016	0.112977	0.087470	0.092688	0.343585	0.090719	0.138489	0.110254	0.066916	0.086164	0.099640	0.097232	0.073308	0.109657	0.073392	0.216997	0.141898	0.063610	0.112200	0.076879	0.286730	0.070394	0.179979	0.134423	0.150035	0.056782	0.040332	0.141571	0.060563	0.072461	0.167164	0.056814	0.132948	0.097689	0.062914	0.313449	0.152716	0.050048	0.271317	0.079932	0.081884	0.066186	0.044769	0.239357	0.137349	0.133024	0.076133	0.143915	0.064659	0.152292	0.279574	0.030823	0.132090	0.124926	0.074494	0.259686	0.052209	0.053491	0.027280	0.014043	
03800	-38.466338	1.145227	0.550758	0.144541	0.165758	0.193556	0.167056	0.185759	0.416465	0.642550	1.532120	1.418999	1.011443	0.429704	0.438297	0.772164	0.531554	0.480780	0.678954	0.193944	0.700386	0.154722	0.570153	0.242405	0.332386	0.297512	0.258205	0.747423	0.417185	0.183139	0.282654	0.471845	0.534991	0.581445	0.424091	0.323619	0.595703	0.223035	0.241556	0.119823	0.287785	0.281580	0.196593	0.210913	0.237713	0.262790	0.191361	0.203654	0.260792	0.098207	0.158853	0.405070	0.225402	0.232220	0.201472	0.101636	0.205630	0.279771	0.311579	0.164741	0.384793	0.222944	1.062951	0.558750	0.241732	0.486484	0.232936	0.973659	0.276294	0.617392	0.604611	0.312393	0.160698	0.094375	0.274905	0.148716	0.127519	0.546758	0.148128	0.386831	0.306051	0.206533	1.061578	0.521652	0.155469	0.596306	0.209393	0.220977	0.160879	0.110042	0.625345	0.359973	0.398902	0.195981	0.340427	0.141354	0.307671	0.315604	0.033492	0.204887	0.109274	0.233437	0.394314	0.062653	0.186405	0.099094	0.036504	
03900	-58.848611	1.980812	0.711851	0.196706	0.234320	0.293966	0.231927	0.288017	0.424890	0.893139	1.789064	1.609813	1.141093	0.526853	0.510751	0.864591	0.665849	0.722827	0.927713	0.256200	0.995932	0.229142	0.898225	0.446886	0.358017	0.519326	0.369449	0.939991	0.503024	0.260015	0.403796	0.598469	0.662171	0.696097	0.529095	0.488545	0.824669	0.293416	0.314096	0.195695	0.427068	0.465364	0.306217	0.299106	0.393368	0.408202	0.269068	0.250075	0.364608	0.150945	0.218576	0.805241	0.326948	0.417342	0.289643	0.174057	0.290687	0.361370	0.385071	0.255746	0.458563	0.290951	1.206191	0.714840	0.299259	0.598018	0.321244	1.377485	0.341831	0.805333	0.698759	0.525760	0.188487	0.118236	0.422007	0.204637	0.221829	0.762900	0.226748	0.615007	0.431673	0.259419	1.487318	0.681073	0.217534	0.978791	0.300507	0.286891	0.220128	0.150846	0.985725	0.572587	0.532105	0.272814	0.516967	0.201420	0.493959	0.415112	0.072255	0.304044	0.210099	0.285362	0.623502	0.104728	0.245283	0.123484	0.051390	
04000	-149.923805	4.838495	2.203444	0.550622	0.590380	0.664645	0.546087	0.626876	1.097301	2.186375	4.817365	4.274478	3.186163	1.610458	1.558359	2.821503	1.509437	2.086468	2.213931	0.598956	2.724540	0.543082	2.416632	1.045528	1.261487	1.278112	1.030704	2.864880	1.386722	0.762468	1.146535	1.801751	2.201467	2.149463	1.239641	1.452904	2.069712	0.666575	0.712010	0.510452	1.219251	1.010310	0.744771	0.763961	0.953171	0.868634	0.582633	0.691328	0.963843	0.342339	0.553255	1.729532	0.860862	1.015809	0.821486	0.394864	0.850159	0.955941	1.008667	0.553809	1.231821	0.760633	3.851490	2.163576	0.899401	1.793636	0.802514	3.619538	0.983140	1.993629	2.054389	1.484284	0.555198	0.322471	0.971836	0.577834	0.507794	2.253849	0.632981	1.732380	1.244984	0.774325	4.394042	1.928640	0.558074	2.459222	0.806223	0.768221	0.543715	0.379804	2.661220	1.522213	1.485841	0.808351	1.424042	0.537575	1.271810	0.971677	0.142703	0.714188	0.423196	0.789500	1.442811	0.215056	0.758593	0.354194	0.122117	
04100	-320.920403	12.428790	4.959057	1.211247	1.199330	1.232085	0.900858	1.121093	1.926627	3.536284	7.839918	7.195457	5.148534	3.119039	2.783346	5.440290	2.618202	4.539380	3.479288	0.795532	5.646536	1.062419	5.763429	2.025337	2.381207	3.324774	2.094619	5.678031	2.493590	1.768583	2.448671	3.588061	4.425415	4.233804	2.195691	3.386582	3.363404	1.211393	1.209276	1.280203	2.779662	2.759200	1.458624	1.389169	2.050702	1.517116	1.128103	1.183066	2.040768	0.893967	1.084621	5.642466	1.752419	2.407240	1.536094	0.907853	1.895450	1.597225	1.851939	1.023580	2.177292	1.332966	7.213081	4.620787	1.728669	3.229564	1.520925	7.197073	1.862798	3.493464	3.762642	3.904366	1.017075	0.579217	1.822186	1.182091	1.111514	4.913565	1.383719	4.077790	2.597416	1.556872	9.604973	3.715475	0.991516	5.301435	1.378974	1.298244	0.954280	0.629248	5.505486	3.301937	2.707435	1.763610	3.587815	1.157139	2.752519	2.076080	0.293720	1.144167	0.978084	1.749725	3.438361	0.546113	1.582643	0.664762	0.214413	
04200	-409.981238	20.133189	5.628486	1.861464	1.742380	1.437482	0.958518	1.262127	2.276103	4.475862	8.288204	8.410443	6.180775	3.840209	3.316793	6.604536	3.437261	6.230887	3.827706	0.856175	7.362963	1.432947	8.112511	2.765684	2.788429	5.195650	2.751544	7.233803	3.065064	2.431365	3.351927	4.856057	5.653641	5.336796	2.809550	5.202911	4.173521	1.198224	1.268760	1.994761	3.649057	4.792907	2.181252	1.872272	2.862214	1.893018	1.496713	1.353710	2.670531	1.603843	1.439935	12.065835	2.612460	3.829035	1.900601	1.503426	2.262933	1.557465	2.237319	1.390582	2.524867	1.692292	8.490829	5.593912	2.145843	3.848648	1.995622	8.889940	2.278055	4.213190	4.591392	6.094564	1.181885	0.691610	2.289503	1.491676	1.651216	6.669424	1.827161	5.690835	3.445340	1.917999	12.945830	4.569922	1.290887	7.099154	1.470532	1.403778	1.076856	0.695984	7.150164	4.497411	3.307808	2.277476	5.442772	1.657243	3.855989	4.016901	0.399744	1.413881	1.922577	2.344138	4.626547	0.931630	2.005916	0.829635	0.263737	
04300	-422.629408	22.374820	5.323507	2.138177	1.911300	1.693866	1.126359	1.435268	2.301522	4.813997	8.928488	8.833326	6.433830	4.037876	3.506664	6.739476	3.834446	6.913243	3.996550	0.937427	8.098747	1.589503	9.190108	3.236005	2.911370	5.479578	3.235775	7.740876	3.302622	2.644479	3.618474	5.157248	6.083934	5.687871	3.045262	5.899378	4.471061	1.280687	1.318962	2.394047	3.981033	5.796910	1.811828	1.630890	3.704836	2.399533	1.805887	1.573724	2.695617	1.999888	1.780970	14.403865	2.837319	4.428961	2.178998	1.732592	2.380284	1.638417	2.314805	1.541501	2.673921	1.754032	8.615767	6.001317	2.264747	4.063464	2.219124	9.312656	2.538941	4.568656	4.713170	6.702575	1.248320	0.733490	2.556598	1.671299	1.964868	7.054964	1.966807	6.057715	3.664674	2.043896	13.877980	4.906830	1.400697	6.940018	1.553808	1.564596	1.123993	0.686171	7.211322	4.876939	3.557573	2.608824	6.128143	1.906203	4.245582	5.499578	0.495807	1.485130	2.158484	2.760029	5.562474	1.115485	2.148258	0.890493	0.284859	
04400	-372.221748	22.104825	4.797938	1.972121	1.803332	1.686752	1.051739	1.407884	2.148932	4.556532	8.257775	8.083374	5.865251	3.615513	3.139588	5.825076	3.743830	6.232937	3.844361	0.952454	7.337045	1.548291	8.696071	3.123073	2.577354	5.161203	2.984474	6.945794	3.094313	2.351230	3.355498	4.915775	5.356998	5.124426	2.876664	5.325120	4.253603	1.233258	1.314532	2.400184	3.707387	5.372721	1.624238	1.552058	3.760423	2.425213	1.975266	1.468992	2.503201	2.005337	1.885091	13.875111	2.609333	4.252936	2.193327	1.698288	2.148327	1.542318	2.088164	1.488838	2.452033	1.709592	7.899574	5.312519	2.032388	3.704487	2.065380	8.619901	2.223005	4.230957	4.473433	6.177623	1.168784	0.712611	2.503316	1.602132	2.057286	6.285169	1.865090	5.667592	3.533734	1.846717	12.112448	4.516605	1.347737	6.113766	1.468648	1.433693	1.092260	0.690640	6.622195	4.608168	3.353686	2.408692	5.510924	1.888279	4.171246	4.948753	0.484302	1.475062	1.931224	2.822250	6.513432	1.431297	1.962297	0.817142	0.272084	
04500	-299.734259	18.630857	3.762410	1.488353	1.631905	1.403956	0.950925	1.248065	1.806530	3.942513	6.840666	6.665295	4.721376	2.767360	2.469351	4.398286	3.227855	4.843069	3.550590	0.918256	5.695212	1.327684	6.855563	2.792366	1.953826	4.590218	2.667807	5.355838	2.570901	1.871585	2.699836	3.891208	3.961249	3.995912	2.468324	3.955527	3.527546	1.186116	1.284265	2.177789	2.980840	4.119081	1.483327	1.415807	2.833545	2.045974	1.882226	1.248407	2.110239	1.690154	1.641336	10.441026	2.127402	3.443169	1.901247	1.462402	1.793407	1.430823	1.677604	1.289879	2.013288	1.498111	6.028528	4.011532	1.571851	2.929053	1.811431	7.051002	1.719492	3.602481	3.509287	4.810337	0.988134	0.639665	2.328887	1.457814	1.877061	4.958805	1.557089	4.362568	2.797203	1.459371	9.453917	3.619903	1.147269	5.386224	1.299376	1.376744	1.000604	0.650494	5.571201	3.830387	2.764442	1.898872	4.367121	1.551424	3.423672	4.137224	0.481604	1.270327	2.065439	2.475737	5.862780	1.379600	1.580448	0.666473	0.234647	
