step	inflow	LPA	LPA1	LPA1_1	LPA1_1_1	LPA1_1_2	LPA1_1_2_1	LPA1_1_2_2	LPA1_1_3	LPA1_2	LPA1_3	LPA1_3_1	LPA1_3_2	LPA1_4	LPA1_4_1	LPA2	LPA2_3	LPA3	LPA3_1	LPA3_1_1	LPA3_2	LPA3_2_1	LPA3_3	LPA3_4	LPA4	LPA5	LPA5_1	LPA6	LPA6_1	LPA7	LPA7_1	LPA8	LPA9	LPA9_1	LPA9_2	LPA10	LPA10_1	LPA10_1_1	LPA10_1_2	LPA10_2	LPA10_3	LPA_1	LPA_1_1	LPA_1_1_1	LPA_1_2	LPA_1_2_1	LPA_1_3	LPA_1_4	LPA_1_5	LPA_1_6	LPA_1_7	RPA	RPA1	RPA1_1	RPA1_1_1	RPA1_1_2_2	RPA1_1_3	RPA1_1_4	RPA1_2	RPA1_2_1	RPA1_2_2	RPA1_3	RPA1_4	RPA1_4_1	RPA1_4_1_1	RPA1_4_1_1_1	RPA1_4_1_2	RPA1_4_1_2_1	RPA1_4_2	RPA1_4_2_1	RPA1_4_3	RPA3	RPA3_1	RPA3_2	RPA3_3	RPA3_4	RPA3_5	RPA4	RPA4_1	RPA4_2	RPA4_2_1	RPA4_3	RPA5	RPA5_1	RPA5_1_1	RPA6	RPA6_1	RPA6_1_1	RPA6_1_2	RPA6_2	RPA7	RPA7_1	RPA8	RPA9	RPA10	RPA10_1	RPA11	RPA12	RPA12_1	RPA12_2	RPA12_3	RPA13	RPA14	RPA15	RPA_1	RPA_1_1	RPA_1_1_1	
02200	-614.957842	30.102994	7.556201	2.908980	2.360758	2.161769	1.418281	1.778484	3.076135	6.042292	12.054777	12.055720	8.955466	5.924975	4.895722	10.114586	4.650868	9.534217	4.734177	0.990441	11.299288	1.970349	12.267315	3.890173	4.234914	7.211671	3.907865	11.097318	4.424981	3.591616	4.932408	7.644114	8.892129	7.974901	3.922010	8.556305	5.985134	1.440828	1.520368	2.610294	5.294008	8.170938	2.821863	2.175820	4.362514	2.599188	1.906689	2.059634	3.679883	2.524482	1.957663	19.112878	4.235830	5.768711	2.558563	2.099934	3.378654	1.998711	3.338505	1.918208	3.479304	2.269581	13.036550	8.683628	3.311643	5.750859	3.007426	12.312881	3.364447	5.797993	6.788505	9.550464	1.715653	0.952704	3.089814	2.109180	2.171119	10.046594	2.550774	8.426414	4.790003	2.797647	20.102686	6.624769	1.767508	9.814474	2.045030	1.864184	1.449566	0.848055	10.336825	6.811590	4.608616	3.446253	8.429230	2.222925	5.618394	6.032377	0.559030	1.833233	2.813790	3.647550	6.440698	1.442150	2.992854	1.220359	0.361438	
02300	-633.961578	29.410214	8.156746	3.387576	2.647789	2.489744	1.469378	1.953454	3.230015	6.587457	13.038173	12.935732	9.550900	6.211128	5.365705	10.772631	5.233661	10.611630	5.537361	1.150678	12.295166	2.282407	14.215876	4.441977	4.662638	8.430603	3.958945	11.933256	4.765230	4.212508	5.216317	8.086158	9.690270	8.641338	4.293530	9.515172	6.436213	1.775356	1.658308	3.281662	6.060844	9.135657	3.381999	2.951160	5.186397	2.608954	2.155382	2.171627	4.645902	2.737705	2.290139	22.038552	4.529304	6.739213	3.318162	2.269430	3.618788	1.931943	3.425713	2.165035	3.770953	2.770810	14.148895	9.472116	3.462407	6.138508	3.287417	12.917779	3.539057	6.379753	7.486980	10.890129	1.907617	1.088087	3.481930	2.348523	2.615466	10.669819	2.802052	9.891005	5.466984	3.075610	21.682835	7.231608	1.936423	8.261970	2.162928	1.989609	1.440502	0.911194	12.188470	8.158422	5.482139	3.563541	8.648848	2.212438	5.979511	5.338323	0.754632	3.191839	2.085136	4.138567	7.856507	1.917333	3.081828	1.341589	0.408623	
02400	-558.379443	31.053626	7.669918	3.294948	2.604725	2.320173	1.387918	1.909859	3.056138	6.461733	12.696936	12.337741	9.032631	5.882293	5.143564	9.851584	5.367122	9.641540	6.361976	1.399338	11.847735	2.140840	13.900800	4.777980	4.433374	8.867416	4.142481	11.232931	4.805591	3.493501	5.060808	8.213364	9.014060	8.059074	4.213591	9.014207	6.465307	1.812266	1.724514	3.113535	5.722100	8.150765	3.078602	2.887121	4.648758	2.994786	2.867936	2.105810	4.028762	2.500835	2.792347	17.436509	4.430371	6.592528	3.125938	2.352573	3.328302	1.919722	3.294726	2.109096	3.668573	2.619486	13.166908	8.730119	3.244442	5.770127	3.343720	12.712586	3.523857	6.272651	6.938546	10.090745	1.780710	0.989066	3.454132	2.363203	2.702811	10.171057	2.640148	9.061476	5.131609	2.814404	20.259046	7.060234	1.946047	10.231484	2.255149	2.319894	1.780084	0.922936	11.931196	7.042773	5.362320	3.597735	8.509118	3.052950	5.551034	7.048421	0.872874	2.324022	2.525665	5.021285	9.788715	1.596932	3.077760	1.262504	0.393287	
02500	-449.672716	22.522454	6.191536	2.619869	2.380108	2.170042	1.336242	1.741381	2.658057	5.709812	10.674712	10.674539	7.536647	4.824543	4.146362	7.583525	4.784150	8.122625	5.906720	1.299665	9.697093	1.854072	11.841727	3.989855	3.555354	6.544765	3.038161	9.090082	4.062737	2.757627	4.053424	6.872686	7.137748	6.725170	3.648766	7.000763	6.081860	1.630626	1.679922	2.954452	5.002175	7.112258	2.715219	2.346447	4.797190	3.393104	2.305555	1.976421	3.553710	1.905494	2.781213	16.112373	3.841573	5.266767	2.662043	1.895634	2.727560	1.750250	2.704787	1.896024	3.172986	2.483653	10.580484	6.814884	2.612330	4.796837	2.735706	10.536686	2.795313	5.712458	5.832954	7.782039	1.724719	1.035007	3.659914	2.329298	3.040411	8.455682	2.354086	7.363174	4.235131	2.490871	15.043439	6.065571	1.706411	8.310505	2.197204	1.695337	1.305324	0.896023	10.353365	6.524592	4.630579	3.252826	7.404460	2.538399	5.619161	5.890973	0.425348	1.938252	2.639297	3.524855	5.658440	1.591893	2.497017	1.050669	0.339680	
02600	-320.738002	17.500822	4.478269	1.757566	1.955879	1.638311	1.076447	1.462846	2.052698	4.704020	8.026298	7.934497	5.571910	3.130132	2.906074	4.780804	3.830055	5.631700	4.227200	1.025391	6.691623	1.418073	8.014353	3.244580	2.238216	5.265162	2.932620	6.086947	3.021770	2.128036	2.967136	4.626953	4.569330	4.600154	2.831411	4.538798	4.195891	1.457372	1.431975	2.579332	3.564597	4.939472	2.660716	2.063381	3.478609	2.894035	1.921269	1.401236	2.698964	2.006650	2.141382	10.064809	2.668521	3.966643	2.360267	1.656051	2.125024	1.696868	1.991459	1.488480	2.384589	1.811885	7.005815	4.816311	1.794138	3.366568	2.271481	7.959215	2.044727	4.109735	4.080644	5.062742	1.120689	0.803405	2.922764	1.804087	2.350389	5.639967	1.751401	4.933617	3.380349	1.757284	11.140662	4.327622	1.335831	7.194144	1.506008	1.685778	1.219203	0.860030	7.278694	4.359561	3.174808	2.216909	4.654903	1.769472	3.740110	4.685890	0.596542	1.797165	2.704374	2.758986	5.999916	1.317698	1.886518	0.782469	0.288414	
02700	-187.120269	12.038009	2.210200	0.935737	1.419373	1.145977	0.773139	1.047268	1.271926	3.234081	4.675389	4.257408	2.937170	1.591790	1.465060	2.065448	2.585288	3.125022	3.033785	0.836371	3.687805	0.983704	4.417423	2.480442	1.000798	3.689179	2.559323	3.069827	1.787125	1.094856	1.646420	2.619002	1.915915	2.317869	1.867767	1.980248	3.005540	1.157762	1.160960	1.584218	2.125111	3.203788	1.109448	1.224599	2.568457	2.216932	1.585228	1.066874	2.138569	1.329025	1.517813	7.477025	1.438979	2.400736	1.438238	1.116066	1.388505	1.331596	1.149869	1.041122	1.415860	1.067183	3.222206	2.354860	0.913483	1.783701	1.270674	5.025011	1.145190	2.818130	2.082836	2.987865	0.665113	0.533967	1.892715	1.047638	1.445049	2.880851	1.212555	2.609501	1.801863	0.895066	5.193712	2.429643	0.843190	4.685148	1.144371	1.028008	0.883553	0.628855	4.018644	2.664903	2.339616	1.301115	2.731499	1.008890	2.893098	3.644457	0.425178	1.305330	1.514329	1.934220	4.601176	1.097632	1.049383	0.481551	0.195430	
02800	-75.678760	6.825524	0.495788	0.258995	0.765443	0.714408	0.443929	0.685199	0.512129	1.568955	1.613160	1.038975	0.674523	0.308564	0.210915	0.086269	0.827187	1.021469	1.907570	0.640912	1.071295	0.479114	1.173600	1.240178	0.062354	1.621201	1.339034	0.534644	0.500864	0.320930	0.527304	0.827701	-0.126299	0.162062	0.775163	1.005218	1.548363	0.691618	0.765911	1.002575	0.675266	1.358125	0.874022	0.913981	1.219406	1.225871	1.164105	0.500022	1.159835	0.827890	0.845581	2.360696	0.546859	1.216071	0.688606	0.623778	0.588360	0.757037	0.421661	0.551954	0.533490	0.464920	0.073808	0.049965	0.127672	0.274104	0.506889	1.564155	0.315111	1.237678	0.260523	1.416246	0.344831	0.284969	1.472897	0.657521	0.875526	0.714441	0.509914	0.725675	0.551108	0.298052	0.594120	0.730670	0.375875	2.062090	0.402412	0.546241	0.380894	0.300421	1.301421	1.078593	0.769854	0.620398	1.472334	0.647675	1.242365	1.867435	0.341746	1.156044	0.955401	1.075908	2.717415	0.548464	0.419427	0.194868	0.108270	
02900	-28.277980	3.000631	0.076339	-0.020615	0.340809	0.357892	0.297461	0.368062	0.301863	0.318081	-0.048774	-0.286096	-0.001033	-0.172365	-0.071819	0.092346	-0.218362	0.124662	0.799797	0.310552	-0.259368	0.047303	-0.092970	0.327267	0.052433	0.648811	0.482657	-0.246475	-0.098611	0.175114	0.110782	0.348201	-0.329220	-0.392566	-0.019590	0.194113	0.708416	0.367419	0.369529	0.428804	0.021533	0.593125	0.505837	0.427562	0.566329	0.615962	0.652283	0.232480	0.380407	0.525609	0.317391	1.033939	0.191901	0.537717	0.550851	0.299682	0.255099	0.395433	0.169737	0.300673	0.161131	0.167969	-0.528973	-0.457344	-0.047075	-0.229369	0.098660	-0.162280	-0.003664	0.137079	-0.286498	0.457652	0.212302	0.169872	0.754417	0.229064	0.322374	-0.141829	0.156461	-0.042333	0.026962	-0.044968	-0.704799	-0.066985	0.023645	0.861001	0.212840	0.308207	0.218003	0.186080	0.300496	0.320798	0.103608	0.059741	0.363966	0.240105	0.444144	1.430468	0.207617	0.838991	0.560687	0.460387	1.457350	0.206735	0.101759	0.056799	0.052222	
03000	-34.578471	1.687711	0.316005	0.083889	0.156169	0.228586	0.151119	0.217960	0.124538	0.333329	0.683994	0.789879	0.444551	0.217237	0.225182	0.200672	0.317698	0.206089	0.507787	0.124820	0.136688	0.008687	0.056750	0.147164	0.170588	0.265933	0.198418	0.275960	0.203023	0.129188	0.126485	0.354427	0.310818	0.350264	0.115097	0.130422	0.478074	0.170935	0.158753	0.153561	0.082479	0.521667	0.296142	0.245227	0.360083	0.312540	0.417530	0.102690	0.370723	0.256097	0.217208	0.665984	0.166296	0.420362	0.209846	0.182778	0.202167	0.243231	0.235696	0.172380	0.227814	0.136970	0.467460	0.252190	0.093240	0.226305	0.051601	0.170043	0.105310	0.148931	0.187709	0.461137	0.132789	0.091637	0.638713	0.179263	0.200060	0.190922	0.066048	0.141039	0.080047	0.072170	0.504439	0.166137	0.023307	0.489091	0.072442	0.144488	0.088773	0.076982	0.301315	0.177105	0.339986	0.088365	0.225513	0.090222	0.180210	0.742042	0.079062	0.434474	0.419923	0.099560	0.549686	0.189129	0.084505	0.052192	0.035940	
03100	-55.029417	1.720934	0.751522	0.207297	0.221737	0.265073	0.232195	0.278046	0.426338	0.893305	2.063535	1.916683	1.267416	0.595364	0.571315	0.926758	0.751584	0.642395	0.959495	0.278500	1.052198	0.195024	0.852657	0.386336	0.371499	0.445695	0.334089	1.109419	0.568557	0.299368	0.403434	0.702713	0.839271	0.873145	0.552957	0.454247	0.778327	0.250596	0.283350	0.124867	0.415619	0.372781	0.421560	0.339715	0.355319	0.380516	0.240349	0.283335	0.486321	0.161004	0.288589	0.592647	0.354610	0.488092	0.271858	0.197097	0.330766	0.385741	0.389052	0.240212	0.481474	0.307500	1.462438	0.823856	0.352178	0.690773	0.359283	1.409727	0.366786	0.866987	0.827661	0.622628	0.177464	0.106801	0.512261	0.223267	0.286236	0.827462	0.230605	0.569202	0.408607	0.236709	1.735730	0.733931	0.225304	0.895263	0.286822	0.304428	0.249880	0.140928	0.838873	0.490784	0.548116	0.308548	0.584714	0.174269	0.469642	0.566188	-0.002789	0.406151	0.211303	0.324574	0.575604	0.106894	0.257916	0.136851	0.050575	
03200	-62.884660	2.915346	0.903911	0.285446	0.364079	0.397473	0.301995	0.382084	0.532558	1.143536	2.088046	2.016416	1.428603	0.647038	0.644501	1.085257	0.849059	1.029406	1.195988	0.333135	1.385246	0.313125	1.297032	0.629650	0.492856	0.855253	0.549561	1.224593	0.654588	0.434502	0.573676	0.962402	0.887385	0.900543	0.667234	0.680949	0.992490	0.328596	0.386202	0.292589	0.563383	0.487790	0.436039	0.443688	0.506899	0.538942	0.276207	0.359462	0.546069	0.183876	0.331914	1.085968	0.440769	0.572569	0.350192	0.218643	0.410705	0.491188	0.494916	0.319288	0.603849	0.396026	1.554211	1.004389	0.379266	0.756166	0.407208	1.885519	0.442887	1.027926	0.853776	0.740733	0.275951	0.171963	0.542133	0.269023	0.298525	1.071504	0.308870	0.816622	0.577985	0.369139	2.087250	0.957188	0.314902	1.342309	0.469888	0.442536	0.348110	0.204970	1.424071	0.821315	0.752653	0.480669	0.827824	0.317645	0.796039	0.565670	0.114335	0.407891	0.417492	0.407747	0.869401	0.151312	0.331052	0.165900	0.061325	
03300	-51.719923	3.326802	0.557973	0.148629	0.260087	0.298866	0.201386	0.267611	0.391728	0.781881	1.150798	1.055443	0.779935	0.363111	0.371932	0.587979	0.544104	0.941864	0.893139	0.257239	0.961915	0.256399	1.195356	0.684455	0.245317	0.864388	0.527600	0.694897	0.410787	0.301256	0.435072	0.601267	0.434346	0.484313	0.474326	0.494227	0.745789	0.268710	0.292749	0.362181	0.433309	0.861271	0.388521	0.304497	0.528586	0.511454	0.264165	0.285609	0.435042	0.283792	0.349958	1.419975	0.346068	0.588784	0.348716	0.246036	0.304427	0.346164	0.334225	0.273855	0.412562	0.296778	0.721407	0.521449	0.222834	0.441212	0.292844	1.268774	0.335736	0.731057	0.554551	0.704301	0.203689	0.132540	0.529420	0.252578	0.339012	0.669046	0.238811	0.578732	0.450742	0.253598	1.292076	0.621036	0.234659	1.183942	0.338145	0.328009	0.285348	0.163410	1.026470	0.653246	0.536933	0.303697	0.738220	0.276162	0.636513	0.770100	0.094487	0.465522	0.273879	0.334735	1.017855	0.186702	0.248469	0.119780	0.049926	
03400	-36.448492	2.664710	0.271619	0.144681	0.203883	0.227825	0.154256	0.224708	0.138738	0.443769	0.531939	0.510809	0.306225	0.171953	0.149199	0.193180	0.276401	0.517148	0.582181	0.171220	0.580950	0.185989	0.755500	0.449059	0.076935	0.605678	0.360018	0.347235	0.190004	0.184399	0.279865	0.417602	0.182804	0.237589	0.222589	0.316592	0.486101	0.194500	0.202293	0.225184	0.273678	0.579246	0.257886	0.242278	0.330989	0.367131	0.323257	0.152567	0.230469	0.251338	0.266383	1.240404	0.240144	0.404326	0.247106	0.189737	0.211396	0.214774	0.191377	0.196509	0.211626	0.210204	0.373411	0.288665	0.098991	0.188661	0.189457	0.705970	0.112527	0.382214	0.209742	0.484962	0.111345	0.082342	0.362262	0.157043	0.241496	0.399199	0.160643	0.388637	0.288017	0.137354	0.691162	0.308570	0.129373	0.830428	0.206192	0.192170	0.157738	0.105450	0.569397	0.389380	0.350830	0.207560	0.549803	0.191376	0.482414	0.605327	0.056397	0.388936	0.206334	0.260599	0.899902	0.167168	0.141661	0.063667	0.034658	
03500	-25.278331	1.867312	0.187956	0.101369	0.118179	0.136976	0.090654	0.156655	0.118615	0.263613	0.349789	0.274833	0.190941	0.104887	0.081035	0.121227	0.164090	0.302019	0.398851	0.123788	0.408661	0.136330	0.497016	0.297455	0.058389	0.401925	0.236268	0.191689	0.114447	0.089515	0.169988	0.205758	0.123061	0.162522	0.127212	0.188784	0.314825	0.133082	0.126037	0.210540	0.151416	0.323069	0.199555	0.178828	0.227259	0.313521	0.316859	0.095724	0.186839	0.195122	0.228815	0.749914	0.156894	0.376519	0.245817	0.172778	0.157146	0.163955	0.134062	0.143486	0.150424	0.138252	0.255949	0.169305	0.073362	0.126730	0.121567	0.362511	0.099422	0.253555	0.158242	0.361061	0.057892	0.058383	0.274152	0.101789	0.162372	0.244582	0.113748	0.255217	0.163764	0.048339	0.395729	0.181873	0.061702	0.567024	0.124124	0.136718	0.109898	0.072146	0.396551	0.262362	0.237436	0.124101	0.380979	0.132827	0.333243	0.561282	0.052626	0.257931	0.220629	0.243211	0.719556	0.081901	0.089051	0.039727	0.015450	
03600	-23.215244	1.425441	0.254603	0.100678	0.144619	0.118188	0.090652	0.131234	0.224673	0.344007	0.677442	0.691451	0.470634	0.193678	0.196735	0.349628	0.266269	0.307730	0.438435	0.141283	0.446443	0.118926	0.378419	0.204816	0.156979	0.358884	0.288736	0.354292	0.193013	0.130305	0.225458	0.311834	0.237566	0.291299	0.199054	0.144613	0.352933	0.120991	0.152177	0.157638	0.162451	0.188587	0.196841	0.229982	0.293438	0.352306	0.304962	0.162098	0.224419	0.179854	0.210009	0.641071	0.153446	0.209991	0.148998	0.071157	0.164962	0.200752	0.187871	0.115202	0.204970	0.158596	0.435688	0.246877	0.096501	0.208421	0.095488	0.457498	0.126184	0.285683	0.242673	0.320336	0.103753	0.060561	0.278111	0.123840	0.138767	0.290803	0.093724	0.249491	0.145420	0.101034	0.559419	0.274818	0.070445	0.493586	0.138640	0.158342	0.110339	0.080761	0.463894	0.275343	0.245863	0.154350	0.288836	0.107915	0.339007	0.416716	0.071187	0.210642	0.221423	0.225216	0.540715	0.122435	0.108159	0.053648	0.017152	
03700	-25.521436	1.192209	0.225979	0.036401	0.085543	0.114473	0.092022	0.128978	0.165422	0.302762	0.580108	0.503118	0.346732	0.172993	0.159712	0.284769	0.218034	0.276160	0.363966	0.127618	0.414099	0.099327	0.316565	0.148852	0.117041	0.253015	0.229412	0.294132	0.173391	0.102001	0.174505	0.163890	0.191455	0.224408	0.177084	0.236767	0.322957	0.131060	0.146837	0.073968	0.164837	0.305303	0.152715	0.121182	0.219137	0.290855	0.204635	0.127579	0.196175	0.122884	0.128039	0.452781	0.128733	0.156702	0.142632	0.075605	0.109309	0.132510	0.129119	0.113817	0.148986	0.091927	0.300622	0.221733	0.092561	0.177927	0.124235	0.434369	0.100000	0.255256	0.184799	0.255050	0.069626	0.047520	0.232931	0.108359	0.125850	0.233324	0.089378	0.172758	0.124292	0.070522	0.480212	0.215780	0.061871	0.394875	0.089443	0.122679	0.089496	0.051184	0.359368	0.216436	0.221587	0.110150	0.282297	0.106304	0.240281	0.389680	0.096416	0.176805	0.201442	0.227012	0.406135	0.083851	0.089175	0.042744	0.020347	
03800	-57.707691	1.662262	0.832015	0.229432	0.237354	0.276861	0.243343	0.281971	0.571799	0.960328	2.245759	2.078183	1.461475	0.648823	0.633792	1.128599	0.740178	0.746854	1.004074	0.304562	1.133093	0.257185	0.891543	0.391946	0.481987	0.349939	0.351273	1.138206	0.614261	0.272841	0.422735	0.656232	0.821830	0.887089	0.588756	0.435477	0.895604	0.348110	0.356721	0.155832	0.472100	0.456844	0.256583	0.300553	0.352270	0.402161	0.272249	0.287955	0.416092	0.139564	0.209538	0.742734	0.340163	0.350370	0.288251	0.146395	0.306026	0.401908	0.444261	0.240808	0.534714	0.317264	1.546768	0.838124	0.344939	0.714317	0.348039	1.433903	0.381364	0.871216	0.846487	0.501814	0.232164	0.143883	0.380048	0.209046	0.175189	0.840999	0.230256	0.581301	0.465475	0.307949	1.633076	0.783276	0.218858	0.900690	0.307359	0.309811	0.204762	0.162068	0.971223	0.560866	0.552012	0.291065	0.533654	0.212556	0.499666	0.502903	0.086197	0.383863	0.237141	0.343901	0.599230	0.132218	0.276331	0.139807	0.049100	
03900	-88.276333	3.048232	1.034156	0.312010	0.364403	0.435687	0.328949	0.404163	0.600049	1.280055	2.487627	2.209601	1.659470	0.796862	0.761127	1.255342	0.936807	1.105763	1.264179	0.367437	1.513276	0.339034	1.399114	0.672609	0.529306	0.737470	0.522446	1.405860	0.728570	0.390739	0.605339	0.836781	1.018116	1.046078	0.738508	0.828158	1.184739	0.377079	0.424448	0.324148	0.665994	0.633044	0.434123	0.433201	0.570613	0.559639	0.425589	0.345695	0.559549	0.240269	0.363349	1.130424	0.482131	0.648472	0.453140	0.245856	0.452528	0.535105	0.543055	0.356608	0.680148	0.425923	1.831829	1.069731	0.457824	0.901613	0.452290	2.030506	0.544650	1.178900	1.083601	0.877976	0.277486	0.171545	0.628697	0.316108	0.354779	1.151713	0.350689	0.936873	0.672587	0.395318	2.242813	1.008383	0.328542	1.482089	0.437986	0.409617	0.296881	0.217496	1.471695	0.878064	0.793602	0.381886	0.930573	0.343837	0.708969	0.655289	0.104432	0.452376	0.291295	0.430038	0.949798	0.179792	0.371104	0.180172	0.073702	
04000	-224.879908	7.564650	3.330040	0.812138	0.847102	0.926120	0.725486	0.854713	1.459571	2.919878	6.402349	5.590960	4.176359	2.315316	2.159456	4.041211	1.998867	3.248783	2.972925	0.686279	4.099834	0.765849	3.834377	1.503767	1.820436	2.062214	1.544069	4.153097	1.900806	1.184247	1.700380	2.738352	3.266190	3.090095	1.644287	2.278401	2.787503	0.909905	0.936539	0.797201	1.880692	1.568726	1.054909	1.051666	1.411811	1.196407	0.822625	0.962035	1.445450	0.527389	0.796899	3.039076	1.274224	1.521102	1.134010	0.580940	1.319214	1.270543	1.384767	0.749041	1.691872	1.069826	5.583260	3.240642	1.285874	2.492697	1.116195	5.268274	1.383008	2.727013	2.895325	2.391207	0.792811	0.441033	1.358169	0.847067	0.759597	3.383798	0.952752	2.646961	1.882431	1.156761	6.656133	2.752343	0.783049	3.676602	1.164041	1.008048	0.735754	0.522403	4.037973	2.296302	2.062045	1.200292	2.194651	0.772712	1.873875	1.349900	0.217579	0.995920	0.590044	1.132087	2.173038	0.344212	1.143501	0.499896	0.166377	
04100	-481.361315	19.079880	7.071321	2.109723	1.887166	1.502051	1.047128	1.328906	2.631234	4.668927	9.926209	9.769351	7.108624	4.463728	4.005016	8.062651	3.458911	6.686730	4.343584	0.897131	8.397005	1.443681	8.514470	2.721109	3.393546	5.211054	2.850736	8.311412	3.414977	2.815856	3.528961	5.257283	6.622186	6.064028	2.996408	5.375875	4.595021	1.479581	1.431072	1.878021	4.104180	4.232023	2.253752	2.032026	2.835348	1.890321	1.457346	1.654722	3.013452	1.340433	1.414205	9.688499	2.778559	3.610386	2.032185	1.420995	2.740312	1.992466	2.645156	1.425951	2.949508	1.913039	10.424621	6.800055	2.505130	4.557164	2.163434	9.905046	2.638081	4.682842	5.429140	6.323050	1.404239	0.802812	2.441320	1.631919	1.472019	7.393979	1.937477	6.187768	3.686539	2.168760	14.545700	5.198004	1.367893	7.524525	1.871148	1.566569	1.219871	0.769879	7.485886	4.960114	3.549807	2.606085	5.594690	1.614016	4.007128	3.048927	0.438391	1.572312	1.545675	2.732314	5.089771	0.739263	2.305505	0.938992	0.285470	
04200	-614.957842	29.859549	7.548318	2.968601	2.383462	2.178949	1.397319	1.773831	3.099223	6.045196	12.030592	12.091607	8.993194	5.927135	4.934182	10.070909	4.640207	9.595376	4.618375	0.928214	11.266132	1.978052	12.639527	3.937159	4.223620	8.638915	3.174813	11.078754	4.376001	3.927701	4.923379	7.567915	8.928494	8.003008	3.944641	8.563900	5.916886	1.608316	1.566548	2.681925	5.393280	7.784925	3.118885	2.436467	4.313565	2.499564	2.008196	2.105089	3.635223	2.398986	1.953019	19.303009	4.114274	5.696793	2.707600	2.140317	3.434165	2.124725	3.345285	1.960734	3.528966	2.303047	12.776015	8.679027	3.307631	5.741615	3.059866	12.273851	3.381229	5.792186	6.761534	9.674711	1.729895	0.971297	3.185843	2.140491	2.217539	10.166003	2.567492	8.552600	4.896598	2.833402	20.002031	6.631871	1.763961	9.512875	2.038867	1.907388	1.427183	0.831293	10.209523	6.852070	4.725154	3.460233	7.644950	2.285815	5.521327	5.614914	0.657922	1.871259	2.816646	3.467388	6.644667	1.347599	2.995242	1.225612	0.362442	
04300	-633.961578	38.706656	8.158509	3.357452	2.664925	2.449572	1.458649	1.933844	3.215488	6.588933	12.929838	13.115869	9.545394	6.214913	5.362808	10.549521	5.175504	10.638783	5.157444	1.122093	12.181217	2.194402	14.407393	4.602087	4.499074	8.716260	3.591739	11.982800	4.796779	3.987215	5.420813	8.125210	9.614467	8.620601	4.359276	9.559800	6.480311	1.713320	1.600333	3.150745	5.939777	8.784934	2.795829	2.247590	5.360202	2.989881	2.354779	2.293887	4.120265	2.803071	2.459108	20.514761	4.466377	6.753623	3.201849	2.253671	3.899207	1.969075	3.468226	2.162617	3.726714	2.752264	13.479576	9.406540	3.476854	6.161157	3.302829	12.826243	3.603823	6.490145	7.684273	10.843326	1.912353	1.073056	3.437534	2.375056	2.648821	10.709955	2.840635	9.870457	5.490935	3.110015	21.613307	7.229880	1.964755	8.434257	2.206187	2.098866	1.519682	0.946541	11.634770	7.719090	5.509860	3.819936	7.987926	2.728813	6.409485	6.092453	0.830597	2.656229	2.290924	4.093033	7.352701	1.410743	3.173091	1.373086	0.407470	
04400	-558.379443	28.490576	7.549874	2.975633	2.649032	2.392308	1.426565	1.976146	3.061207	6.665935	12.477701	12.274749	9.070306	5.872942	5.093614	9.605412	5.201026	10.003918	5.964837	1.251863	11.325081	2.089898	14.641750	4.486815	4.252485	8.564709	3.975065	11.272906	4.659709	3.644002	4.995547	6.857452	8.943843	8.170389	4.157903	8.901176	6.254993	1.732268	1.694722	3.344882	5.801941	8.924635	2.643470	2.042298	5.413374	3.338214	2.860330	2.304720	4.188810	2.696255	2.692090	17.598443	4.242496	6.416419	3.309712	2.388453	3.333296	2.060028	3.304005	2.125218	3.706769	2.571762	12.789912	8.567655	3.288414	5.787850	3.368911	12.449759	3.379701	6.081812	7.150748	10.016886	1.798266	1.091203	3.410027	2.229297	2.801670	10.370317	2.711140	9.041141	5.257589	2.828838	20.726336	6.848219	1.858091	10.138765	2.233869	2.498106	1.860345	1.113554	11.446451	6.984374	5.549349	3.380510	8.964362	3.093411	6.653164	5.785741	0.729933	2.721216	3.285648	4.546078	9.637196	2.003322	3.064424	1.270450	0.388559	
04500	-449.672716	26.032232	6.142596	2.641989	2.377567	2.087581	1.296937	1.745303	2.628777	5.755180	10.697695	10.502173	7.569531	4.629812	4.106368	7.570749	4.721781	8.344978	5.466304	1.366453	9.576599	2.077293	11.136725	4.153790	3.466911	5.154589	4.147118	9.078732	4.004153	2.853549	4.043012	6.170366	7.028846	6.656854	3.629705	7.027445	5.490197	1.698548	1.669140	2.832962	4.793621	6.767842	2.050770	2.058024	4.234751	2.905696	2.568030	1.807626	4.001770	2.529007	2.676502	16.683929	4.077700	5.227522	2.604895	1.892424	2.712694	1.796066	2.629509	1.927030	3.127485	2.719399	10.197347	7.148281	2.633294	4.914047	2.828286	10.290682	2.971788	5.693484	5.695255	7.507396	1.475651	0.978191	2.688067	2.150603	2.743513	8.224406	2.404196	7.100729	4.648482	2.474413	15.479430	6.107561	1.659787	7.640600	2.115187	1.655668	1.120458	0.955624	11.445121	6.569106	4.867562	3.102107	7.532383	2.294385	5.510455	6.042098	0.383688	2.065231	2.454495	3.266330	6.362099	1.689857	2.355739	1.013641	0.344374	
